Image Name,ID,Face,Build ID,Latitude,Longitude,Capture date,image_url,Has Blurs,tile_URL,Coverage Type,Image tile,Street Address
11006107550226572815_0,11006107550226572815,0,1458086313,57.05268563993586,9.910611096550412,2022-05-28 14:09:11.695000,"https://maps.apple.com/?ll=57.05268563993586,9.910611096550412&_mvs=ChsJJj8uZ76GTEAREB4enjvSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","31, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226573344_0,11006107550226573344,0,1458086313,57.05272417423728,9.910623718710497,2022-05-28 14:09:12.224000,"https://maps.apple.com/?ll=57.05272417423728,9.910623718710497&_mvs=ChsJYwduqr+GTEARoKWlRT3SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","31, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226573966_0,11006107550226573966,0,1458086313,57.05276920714693,9.910638360416186,2022-05-28 14:09:12.846000,"https://maps.apple.com/?ll=57.05276920714693,9.910638360416186&_mvs=ChsJSXcxJMGGTEAR8PDwMD/SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","31, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226574583_0,11006107550226574583,0,1458086313,57.052814331532126,9.910652833826418,2022-05-28 14:09:13.463000,"https://maps.apple.com/?ll=57.052814331532126,9.910652833826418&_mvs=ChsJZVi5nsKGTEARoJaWFkHSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","33, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226575188_0,11006107550226575188,0,1458086313,57.05285899821233,9.91066798041848,2022-05-28 14:09:14.068000,"https://maps.apple.com/?ll=57.05285899821233,9.91066798041848&_mvs=ChsJhk9qFcSGTEAR0NLSEkPSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","33, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226575793_0,11006107550226575793,0,1458086313,57.052903573308896,9.910684136783344,2022-05-28 14:09:14.673000,"https://maps.apple.com/?ll=57.052903573308896,9.910684136783345&_mvs=ChsJBJpWi8WGTEAR4PDwMEXSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","33, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226576400_0,11006107550226576400,0,1458086313,57.052948148351966,9.910699283375465,2022-05-28 14:09:15.280000,"https://maps.apple.com/?ll=57.052948148351966,9.910699283375465&_mvs=ChsJGcdCAceGTEARMC0tLUfSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","35, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226577014_0,11006107550226577014,0,1458086313,57.05299244875241,9.910712242126465,2022-05-28 14:09:15.894000,"https://maps.apple.com/?ll=57.05299244875241,9.910712242126465&_mvs=ChsJzSnhdMiGTEARAAAA4EjSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","35, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226577565_0,11006107550226577565,0,1458086313,57.05303061661704,9.91072435940012,2022-05-28 14:09:16.445000,"https://maps.apple.com/?ll=57.053030616617036,9.91072435940012&_mvs=ChsJSAcOtcmGTEARkJaWdkrSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","35, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226578215_0,11006107550226578215,0,1458086313,57.053073727035645,9.910741862128788,2022-05-28 14:09:17.095000,"https://maps.apple.com/?ll=57.053073727035645,9.910741862128788&_mvs=ChsJjfKwHsuGTEAR8OHhwUzSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","35, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226578809_0,11006107550226578809,0,1458086313,57.0531114371697,9.91075986974377,2022-05-28 14:09:17.689000,"https://maps.apple.com/?ll=57.0531114371697,9.91075986974377&_mvs=ChsJ/dcGW8yGTEAREB4eHk/SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","35, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226579432_0,11006107550226579432,0,1458086313,57.053148140443,9.91077838224524,2022-05-28 14:09:18.312000,"https://maps.apple.com/?ll=57.053148140443,9.91077838224524&_mvs=ChsJ4IXqjs2GTEARUEtLi1HSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","30, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226580247_0,11006107550226580247,0,1458086313,57.05318786414431,9.91079807281494,2022-05-28 14:09:19.127000,"https://maps.apple.com/?ll=57.05318786414431,9.910798072814941&_mvs=ChsJn4Uk3M6GTEARAAAAIFTSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","30, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226581380_0,11006107550226581380,0,1458086313,57.05322786239048,9.91081624872544,2022-05-28 14:09:20.260000,"https://maps.apple.com/?ll=57.05322786239048,9.910816248725439&_mvs=ChsJ/xmsK9CGTEAR4OHhgVbSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","30, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226587572_0,11006107550226587572,0,1458086313,57.05325724322578,9.910828870885496,2022-05-28 14:09:26.452000,"https://maps.apple.com/?ll=57.05325724322578,9.910828870885496&_mvs=ChsJBfciItGGTEARYGlpKVjSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","30, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226605265_0,11006107550226605265,0,1458086313,57.05330419759655,9.910847046795991,2022-05-28 14:09:44.145000,"https://maps.apple.com/?ll=57.053304197596546,9.910847046795993&_mvs=ChsJVrUErNKGTEARQEtLi1rSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","30, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226606772_0,11006107550226606772,0,1458086313,57.05334822298576,9.910863708047287,2022-05-28 14:09:45.652000,"https://maps.apple.com/?ll=57.05334822298576,9.910863708047287&_mvs=ChsJBINUHdSGTEARUFpaulzSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","30, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226608112_0,11006107550226608112,0,1458086313,57.05339298055247,9.910880874185011,2022-05-28 14:09:46.992000,"https://maps.apple.com/?ll=57.05339298055247,9.910880874185011&_mvs=ChsJiKfIlNWGTEARYFpa+l7SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","30, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226609212_0,11006107550226609212,0,1458086313,57.05343654819341,9.910875488730056,2022-05-28 14:09:48.092000,"https://maps.apple.com/?ll=57.05343654819341,9.910875488730056&_mvs=ChsJb3NBAteGTEARsKWlRV7SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","30, Poul Paghs Gade, Hasseris Villaby, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226610229_0,11006107550226610229,0,1458086313,57.05347453254453,9.910836275886084,2022-05-28 14:09:49.109000,"https://maps.apple.com/?ll=57.053474532544534,9.910836275886084&_mvs=ChsJTTnkQNiGTEAR4OHhIVnSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","19, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226611172_0,11006107550226611172,0,1458086313,57.05350272331496,9.910773669972144,2022-05-28 14:09:50.052000,"https://maps.apple.com/?ll=57.053502723314956,9.910773669972144&_mvs=ChsJPXFfLdmGTEARMC0t7VDSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","19, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226612030_0,11006107550226612030,0,1458086313,57.05352350026516,9.91069675894343,2022-05-28 14:09:50.910000,"https://maps.apple.com/?ll=57.05352350026516,9.91069675894343&_mvs=ChsJaJqp29mGTEARcHh42EbSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","19, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226612698_0,11006107550226612698,0,1458086313,57.05353906008809,9.91062792609722,2022-05-28 14:09:51.578000,"https://maps.apple.com/?ll=57.05353906008809,9.91062792609722&_mvs=ChsJhxEwXtqGTEAR4NLS0j3SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14E, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226613365_0,11006107550226613365,0,1458086313,57.053553704621386,9.910557410296263,2022-05-28 14:09:52.245000,"https://maps.apple.com/?ll=57.053553704621386,9.910557410296263&_mvs=ChsJ2fYI2dqGTEARsLS0lDTSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14E, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226614069_0,11006107550226614069,0,1458086313,57.05356908137511,9.910483696881473,2022-05-28 14:09:52.949000,"https://maps.apple.com/?ll=57.05356908137511,9.910483696881471&_mvs=ChsJm0oGWtuGTEARUEtL6yrSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14E, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226614764_0,11006107550226614764,0,1458086313,57.05358427506599,9.910409983466678,2022-05-28 14:09:53.644000,"https://maps.apple.com/?ll=57.05358427506599,9.910409983466678&_mvs=ChsJgH562duGTEAR8OHhQSHSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14E, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226615465_0,11006107550226615465,0,1458086313,57.05359919416605,9.91033559687,2022-05-28 14:09:54.345000,"https://maps.apple.com/?ll=57.05359919416605,9.910335596869999&_mvs=ChsJfwShVtyGTEAR8OHhgRfSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14E, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226616156_0,11006107550226616156,0,1458086313,57.05361466242911,9.910260537091432,2022-05-28 14:09:55.036000,"https://maps.apple.com/?ll=57.053614662429105,9.910260537091432&_mvs=ChsJC9xi2NyGTEARUEtLqw3SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14E, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226616834_0,11006107550226616834,0,1458086313,57.053631137495096,9.910183289471805,2022-05-28 14:09:55.714000,"https://maps.apple.com/?ll=57.053631137495096,9.910183289471803&_mvs=ChsJW8uWYt2GTEARUEtLiwPSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","16, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226617476_0,11006107550226617476,0,1458086313,57.05364770408186,9.910102002760937,2022-05-28 14:09:56.356000,"https://maps.apple.com/?ll=57.05364770408186,9.910102002760937&_mvs=ChsJv0SP7d2GTEARwMPD4/jRI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","16, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226618067_0,11006107550226618067,0,1458086313,57.05366344690886,9.910021894118358,2022-05-28 14:09:56.947000,"https://maps.apple.com/?ll=57.05366344690886,9.910021894118358&_mvs=ChsJaruecd6GTEARwMPDY+7RI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","16, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226618640_0,11006107550226618640,0,1458086313,57.05367818292108,9.90994060740752,2022-05-28 14:09:57.520000,"https://maps.apple.com/?ll=57.053678182921075,9.90994060740752&_mvs=ChsJzhM87d6GTEARQDw8vOPRI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","18, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226619188_0,11006107550226619188,0,1458086313,57.05369154600786,9.909861003651343,2022-05-28 14:09:58.068000,"https://maps.apple.com/?ll=57.05369154600786,9.909861003651343&_mvs=ChsJdRZVXd+GTEARMC0tTdnRI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","18, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226619730_0,11006107550226619730,0,1458086313,57.0537039938104,9.909781231599707,2022-05-28 14:09:58.610000,"https://maps.apple.com/?ll=57.0537039938104,9.909781231599709&_mvs=ChsJRorAxd+GTEARgHh42M7RI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","18, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
11006107550226620273_0,11006107550226620273,0,1458086313,57.05371589244128,9.90970061807073,2022-05-28 14:09:59.153000,"https://maps.apple.com/?ll=57.053715892441275,9.90970061807073&_mvs=ChsJxqeQKeCGTEARkIeHR8TRI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","20, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813265278_0,14109231728813265278,0,1458086313,57.0532020511702,9.912352786344655,2022-05-20 13:08:53.758000,"https://maps.apple.com/?ll=57.053202051170196,9.912352786344655&_mvs=ChsJle0mU8+GTEARkIeH5x/TI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813266133_0,14109231728813266133,0,1458086313,57.05321642124895,9.912280587589038,2022-05-20 13:08:54.613000,"https://maps.apple.com/?ll=57.05321642124895,9.912280587589038&_mvs=ChsJ7G+yy8+GTEAR8PDwcBbTI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813267047_0,14109231728813267047,0,1458086313,57.05323134049681,9.912205527810473,2022-05-20 13:08:55.527000,"https://maps.apple.com/?ll=57.05323134049681,9.912205527810471&_mvs=ChsJLEfZSNCGTEARUFpamgzTI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813267997_0,14109231728813267997,0,1458086313,57.0532458020933,9.912131982691164,2022-05-20 13:08:56.477000,"https://maps.apple.com/?ll=57.0532458020933,9.912131982691164&_mvs=ChsJ7FEpwtCGTEARoJaW9gLTI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813268961_0,14109231728813268961,0,1458086313,57.05325953145185,9.912062644958496,2022-05-20 13:08:57.441000,"https://maps.apple.com/?ll=57.05325953145185,9.912062644958496&_mvs=ChsJm+RUNdGGTEARAAAA4PnSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813270129_0,14109231728813270129,0,1458086313,57.05327408456637,9.911990446202909,2022-05-20 13:08:58.609000,"https://maps.apple.com/?ll=57.05327408456637,9.911990446202907&_mvs=ChsJ7Hdpr9GGTEARcGlpafDSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14B, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813271504_0,14109231728813271504,0,1458086313,57.05328900379106,9.911914544946995,2022-05-20 13:08:59.984000,"https://maps.apple.com/?ll=57.05328900379106,9.911914544946995&_mvs=ChsJb0KQLNKGTEARkJaWdubSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14B, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813273105_0,14109231728813273105,0,1458086313,57.05330273313363,9.9118460486917,2022-05-20 13:09:01.585000,"https://maps.apple.com/?ll=57.05330273313363,9.9118460486917&_mvs=ChsJVcy7n9KGTEARQDw8fN3SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14B, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813283352_0,14109231728813283352,0,1458086313,57.05330987238976,9.911811043234422,2022-05-20 13:09:11.832000,"https://maps.apple.com/?ll=57.053309872389754,9.911811043234422&_mvs=ChsJ5Tuf29KGTEARoKWl5djSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14B, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813291011_0,14109231728813291011,0,1458086313,57.05332744593748,9.91172605402329,2022-05-20 13:09:19.491000,"https://maps.apple.com/?ll=57.05332744593748,9.91172605402329&_mvs=ChsJ7SMKb9OGTEAR4OHhwc3SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14B, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813292214_0,14109231728813292214,0,1458086313,57.05334382960207,9.911647460039916,2022-05-20 13:09:20.694000,"https://maps.apple.com/?ll=57.05334382960207,9.911647460039916&_mvs=ChsJysp5+NOGTEARsLS0dMPSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813293150_0,14109231728813293150,0,1458086313,57.05336048784581,9.91156836117014,2022-05-20 13:09:21.630000,"https://maps.apple.com/?ll=57.05336048784581,9.91156836117014&_mvs=ChsJIhk3hNSGTEARkJaWFrnSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","17, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813293980_0,14109231728813293980,0,1458086313,57.05337668843832,9.911491450141456,2022-05-20 13:09:22.460000,"https://maps.apple.com/?ll=57.05337668843832,9.911491450141455&_mvs=ChsJDpsdDNWGTEAR4OHhAa/SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","17, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813294710_0,14109231728813294710,0,1458086313,57.05339160762178,9.911418073317575,2022-05-20 13:09:23.190000,"https://maps.apple.com/?ll=57.05339160762178,9.911418073317577&_mvs=ChsJ505EidWGTEARwMPDY6XSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","17, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813295371_0,14109231728813295371,0,1458086313,57.0534054284551,9.911349072175852,2022-05-20 13:09:23.851000,"https://maps.apple.com/?ll=57.0534054284551,9.911349072175852&_mvs=ChsJX1I0/dWGTEARcHh4WJzSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","17, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813296048_0,14109231728813296048,0,1458086313,57.05342016456974,9.911275190465602,2022-05-20 13:09:24.528000,"https://maps.apple.com/?ll=57.05342016456974,9.911275190465602&_mvs=ChsJEePReNaGTEARcGlpqZLSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","19, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813296712_0,14109231728813296712,0,1458086313,57.05343517526433,9.911198616027832,2022-05-20 13:09:25.192000,"https://maps.apple.com/?ll=57.05343517526433,9.911198616027832&_mvs=ChsJsRu99taGTEARAAAAoIjSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","19, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813297277_0,14109231728813297277,0,1458086313,57.05344826385284,9.911130792954395,2022-05-20 13:09:25.757000,"https://maps.apple.com/?ll=57.053448263852836,9.911130792954395&_mvs=ChsJUaOIZNeGTEARQDw8vH/SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","19, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813297851_0,14109231728813297851,0,1458086313,57.05346162702237,9.911059772267066,2022-05-20 13:09:26.331000,"https://maps.apple.com/?ll=57.05346162702237,9.911059772267066&_mvs=ChsJdtOh1NeGTEARMC0tbXbSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","19, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813298485_0,14109231728813298485,0,1458086313,57.05347627158619,9.910981514874637,2022-05-20 13:09:26.965000,"https://maps.apple.com/?ll=57.05347627158619,9.910981514874635&_mvs=ChsJkMl6T9iGTEARUEtLK2zSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","C.A. Olesens Gade, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813299044_0,14109231728813299044,0,1458086313,57.05348954321716,9.910911167369164,2022-05-20 13:09:27.524000,"https://maps.apple.com/?ll=57.05348954321716,9.910911167369164&_mvs=ChsJ2WXPvtiGTEAR0NLS8mLSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","C.A. Olesens Gade, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813299665_0,14109231728813299665,0,1458086313,57.05350455388371,9.91083240509036,2022-05-20 13:09:28.145000,"https://maps.apple.com/?ll=57.05350455388371,9.91083240509036&_mvs=ChsJDo+6PNmGTEAREAAAoFjSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","1A, C.A. Olesens Gade, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813300278_0,14109231728813300278,0,1458086313,57.053519747601,9.91075313792507,2022-05-20 13:09:28.758000,"https://maps.apple.com/?ll=57.053519747601,9.91075313792507&_mvs=ChsJeNEuvNmGTEARMDw8PE7SI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","19, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
14109231728813300880_0,14109231728813300880,0,1458086313,57.05353503284043,9.91067370246438,2022-05-20 13:09:29.360000,"https://maps.apple.com/?ll=57.05353503284043,9.91067370246438&_mvs=ChsJtp5nPNqGTEAR0NLS0kPSI0ApAAAAAAAAAIA=",False,https://tile.openstreetmap.org/17/69144/40119.png,CoverageType.CAR,"(69144, 40119, 17)","14E, Strandvejen, Vestbyen, Aalborg, Aalborg Kommune, Region Nordjylland, 9000, Danmark"
